GeoFips,GeoName,LineCode,Description,gdp2018,gdp2017,gdp2016,gdp2015,gdp2014,gdp2013,gdp2012,gdp2011,gdp2010,gdp2009,gdp2008,gdp2007
13043,"Candler, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13043,"Candler, GA",90,Manufacturing and information,28223,27227,27627,28635,33537,29757,28609,29029,30810,29959,27870,27514
13043,"Candler, GA",91,Private goods-producing industries 2/,26487,25045,25058,25321,26793,30409,38282,41619,43893,45357,50449,54084
13043,"Candler, GA",92,Private services-providing industries 3/,203716,191250,177691,171516,167164,160282,156560,149282,146607,135750,133083,140672
13045,"Carroll, GA",1,All industry total,4428990,4165577,3961964,3838496,3722006,3684275,3677668,3455606,3278222,3230031,3549443,3307522
13045,"Carroll, GA",2,  Private industries,3860218,3624094,3449098,3338411,3246847,3222805,3208244,2985755,2804068,2758058,3090844,2845317
13045,"Carroll, GA",3,"    Agriculture, forestry, fishing and hunting",99260,97579,74997,99940,98815,84020,68309,20977,37883,42132,57041,39041
13045,"Carroll, GA",6,"    Mining, quarrying, and oil and gas extraction",5725,5209,3528,3651,3678,3168,3495,3673,5186,4667,5327,5564
13045,"Carroll, GA",10,    Utilities,21449,20866,25293,23727,22478,21543,19669,20409,18033,18069,17845,19366
13045,"Carroll, GA",11,    Construction,222822,216849,214894,200122,190106,174335,193170,180219,167851,174488,195200,226453
13045,"Carroll, GA",12,    Manufacturing,918084,815453,800044,698081,692477,702456,813578,767470,681695,647279,928291,743712
13045,"Carroll, GA",13,      Durable goods manufacturing,654500,559937,548603,460889,457437,468225,515579,393504,302255,249790,567145,350308
13045,"Carroll, GA",25,      Nondurable goods manufacturing,263584,255516,251441,237192,235040,234231,297999,373966,379440,397489,361146,393404
13045,"Carroll, GA",34,    Wholesale trade,177607,169744,163078,163491,155890,148810,132894,126605,129139,141236,156857,165352
13045,"Carroll, GA",35,    Retail trade,298096,291595,291448,309071,292513,288669,276269,262015,247594,239902,236933,239743
13045,"Carroll, GA",36,    Transportation and warehousing,(D),(D),103270,102864,83776,95625,111793,116570,90753,91574,117862,98937
13045,"Carroll, GA",45,    Information,136010,137509,137853,144538,165171,220705,159652,138634,125355,114575,106656,97283
13045,"Carroll, GA",50,"    Finance, insurance, real estate, rental, and leasing",816773,767153,655198,672829,633647,620548,608013,591491,610613,607816,623586,605273
13045,"Carroll, GA",51,      Finance and insurance,249015,231279,181237,188119,203482,192118,190213,191393,208756,201442,224675,211949
13045,"Carroll, GA",56,      Real estate and rental and leasing,567759,535874,473962,484711,430165,428430,417800,400098,401857,406375,398912,393324
13045,"Carroll, GA",59,    Professional and business services,(D),(D),295452,287712,305132,281387,265264,242612,198532,192027,206195,195146
13045,"Carroll, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13045,"Carroll, GA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13045,"Carroll, GA",65,      Administrative and support and waste management and remediation services,104610,102679,106360,109000,123727,117215,101647,88474,65898,58785,60368,67900
13045,"Carroll, GA",68,"    Educational services, health care, and social assistance",514741,487864,478070,435831,418016,401612,384869,360737,340775,336018,290805,259248
13045,"Carroll, GA",69,      Educational services,7457,7332,7474,7170,6890,6453,6539,6414,6912,8183,8267,7502
13045,"Carroll, GA",70,      Health care and social assistance,507284,480532,470596,428661,411126,395159,378330,354322,333864,327835,282538,251745
13045,"Carroll, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",130924,125990,121028,116159,109692,104557,96245,82151,81279,79396,76858,78144
13045,"Carroll, GA",76,"      Arts, entertainment, and recreation",7447,7356,7614,7354,8341,7499,7204,6709,8098,6333,6108,6571
13045,"Carroll, GA",79,      Accommodation and food services,123478,118634,113414,108804,101352,97058,89041,75442,73181,73063,70750,71573
13045,"Carroll, GA",82,    Other services (except government and government enterprises),87018,83224,84945,80396,75455,75370,75024,72193,69379,68879,71388,72054
13045,"Carroll, GA",83,Government and government enterprises,568772,541483,512866,500085,475160,461470,469424,469851,474154,471973,458599,462205
13045,"Carroll, GA",,Addenda:,,,,,,,,,,,,
13045,"Carroll, GA",87,Natural resources and mining,104985,102788,78525,103590,102493,87188,71804,24650,43068,46800,62368,44605
13045,"Carroll, GA",88,Trade,475703,461339,454526,472563,448403,437479,409162,388620,376732,381138,393790,405096
13045,"Carroll, GA",89,Transportation and utilities,(D),(D),128563,126591,106254,117168,131463,136979,108786,109643,135707,118303
13045,"Carroll, GA",90,Manufacturing and information,1054094,952961,937897,842619,857648,923161,973231,906104,807051,761854,1034946,840996
13045,"Carroll, GA",91,Private goods-producing industries 2/,1245891,1135090,1093463,1001793,985076,963980,1078551,972339,892615,868567,1185859,1014770
