,NAICS2,TopSector,NAICS4,MedSector,NAICS6,BotSector
266,31,Manufacturing,3162,Footwear Manufacturing,316212,House Slipper Manufacturing
267,31,Manufacturing,3162,Footwear Manufacturing,316213,Men's Footwear (except Athletic) Manufacturing
268,31,Manufacturing,3162,Footwear Manufacturing,316214,Women's Footwear (except Athletic) Manufacturing
269,31,Manufacturing,3162,Footwear Manufacturing,316219,Other Footwear Manufacturing
270,31,Manufacturing,3169,Other Leather and Allied Product Manufacturing,316991,Luggage Manufacturing
271,31,Manufacturing,3169,Other Leather and Allied Product Manufacturing,316992,Women's Handbag and Purse Manufacturing
272,31,Manufacturing,3169,Other Leather and Allied Product Manufacturing,316993,Personal Leather Good (except Women's Handbag and Purse) Manufacturing
273,31,Manufacturing,3169,Other Leather and Allied Product Manufacturing,316998,All Other Leather Good and Allied Product Manufacturing
274,31,Manufacturing,3169,Other Leather and Allied Product Manufacturing,316999,All Other Leather Good and Allied Product Manufacturing
275,32,Manufacturing,3211,Sawmills and Wood Preservation,321113,Sawmills
276,32,Manufacturing,3211,Sawmills and Wood Preservation,321114,Wood Preservation
277,32,Manufacturing,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",321211,Hardwood Veneer and Plywood Manufacturing
278,32,Manufacturing,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",321212,Softwood Veneer and Plywood Manufacturing
279,32,Manufacturing,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",321213,Engineered Wood Member (except Truss) Manufacturing
280,32,Manufacturing,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",321214,Truss Manufacturing
281,32,Manufacturing,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",321219,Reconstituted Wood Product Manufacturing
282,32,Manufacturing,3219,Other Wood Product Manufacturing,321911,Wood Window and Door Manufacturing
283,32,Manufacturing,3219,Other Wood Product Manufacturing,321912,"Cut Stock, Resawing Lumber, and Planing"
284,32,Manufacturing,3219,Other Wood Product Manufacturing,321918,Other Millwork (including Flooring)
285,32,Manufacturing,3219,Other Wood Product Manufacturing,321920,Wood Container and Pallet Manufacturing
286,32,Manufacturing,3219,Other Wood Product Manufacturing,321991,Manufactured Home (Mobile Home) Manufacturing
287,32,Manufacturing,3219,Other Wood Product Manufacturing,321992,Prefabricated Wood Building Manufacturing
288,32,Manufacturing,3219,Other Wood Product Manufacturing,321999,All Other Miscellaneous Wood Product Manufacturing
289,32,Manufacturing,3221,"Pulp, Paper, and Paperboard Mills",322110,Pulp Mills
290,32,Manufacturing,3221,"Pulp, Paper, and Paperboard Mills",322121,Paper (except Newsprint) Mills
291,32,Manufacturing,3221,"Pulp, Paper, and Paperboard Mills",322122,Newsprint Mills
292,32,Manufacturing,3221,"Pulp, Paper, and Paperboard Mills",322130,Paperboard Mills
293,32,Manufacturing,3222,Converted Paper Product Manufacturing,322211,Corrugated and Solid Fiber Box Manufacturing
294,32,Manufacturing,3222,Converted Paper Product Manufacturing,322212,Folding Paperboard Box Manufacturing
295,32,Manufacturing,3222,Converted Paper Product Manufacturing,322213,Setup Paperboard Box Manufacturing
296,32,Manufacturing,3222,Converted Paper Product Manufacturing,322214,"Fiber Can, Tube, Drum, and Similar Products Manufacturing"
297,32,Manufacturing,3222,Converted Paper Product Manufacturing,322215,Nonfolding Sanitary Food Container Manufacturing
298,32,Manufacturing,3222,Converted Paper Product Manufacturing,322219,Other Paperboard Container Manufacturing
299,32,Manufacturing,3222,Converted Paper Product Manufacturing,322220,Paper Bag and Coated and Treated Paper Manufacturing
300,32,Manufacturing,3222,Converted Paper Product Manufacturing,322221,Coated and Laminated Packaging Paper Manufacturing
301,32,Manufacturing,3222,Converted Paper Product Manufacturing,322222,Coated and Laminated Paper Manufacturing
302,32,Manufacturing,3222,Converted Paper Product Manufacturing,322223,Coated Paper Bag and Pouch Manufacturing
303,32,Manufacturing,3222,Converted Paper Product Manufacturing,322224,Uncoated Paper and Multiwall Bag Manufacturing
304,32,Manufacturing,3222,Converted Paper Product Manufacturing,322225,Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses
305,32,Manufacturing,3222,Converted Paper Product Manufacturing,322226,Surface-Coated Paperboard Manufacturing
306,32,Manufacturing,3222,Converted Paper Product Manufacturing,322230,Stationery Product Manufacturing
307,32,Manufacturing,3222,Converted Paper Product Manufacturing,322231,Die-Cut Paper and Paperboard Office Supplies Manufacturing
308,32,Manufacturing,3222,Converted Paper Product Manufacturing,322232,Envelope Manufacturing
309,32,Manufacturing,3222,Converted Paper Product Manufacturing,322233,"Stationery, Tablet, and Related Product Manufacturing"
310,32,Manufacturing,3222,Converted Paper Product Manufacturing,322291,Sanitary Paper Product Manufacturing
311,32,Manufacturing,3222,Converted Paper Product Manufacturing,322299,All Other Converted Paper Product Manufacturing
312,32,Manufacturing,3231,Printing and Related Support Activities,323110,Commercial Lithographic Printing
313,32,Manufacturing,3231,Printing and Related Support Activities,323111,Commercial Printing (except Screen and Books)
314,32,Manufacturing,3231,Printing and Related Support Activities,323112,Commercial Flexographic Printing
315,32,Manufacturing,3231,Printing and Related Support Activities,323113,Commercial Screen Printing
316,32,Manufacturing,3231,Printing and Related Support Activities,323114,Quick Printing
317,32,Manufacturing,3231,Printing and Related Support Activities,323115,Digital Printing
318,32,Manufacturing,3231,Printing and Related Support Activities,323116,Manifold Business Forms Printing
319,32,Manufacturing,3231,Printing and Related Support Activities,323117,Books Printing
320,32,Manufacturing,3231,Printing and Related Support Activities,323118,"Blankbook, Looseleaf Binders, and Devices Manufacturing"
321,32,Manufacturing,3231,Printing and Related Support Activities,323119,Other Commercial Printing
322,32,Manufacturing,3231,Printing and Related Support Activities,323120,Support Activities for Printing
323,32,Manufacturing,3231,Printing and Related Support Activities,323121,Tradebinding and Related Work
324,32,Manufacturing,3231,Printing and Related Support Activities,323122,Prepress Services
325,32,Manufacturing,3241,Petroleum and Coal Products Manufacturing,324110,Petroleum Refineries
326,32,Manufacturing,3241,Petroleum and Coal Products Manufacturing,324121,Asphalt Paving Mixture and Block Manufacturing
327,32,Manufacturing,3241,Petroleum and Coal Products Manufacturing,324122,Asphalt Shingle and Coating Materials Manufacturing
328,32,Manufacturing,3241,Petroleum and Coal Products Manufacturing,324191,Petroleum Lubricating Oil and Grease Manufacturing
329,32,Manufacturing,3241,Petroleum and Coal Products Manufacturing,324199,All Other Petroleum and Coal Products Manufacturing
330,32,Manufacturing,3251,Basic Chemical Manufacturing,325110,Petrochemical Manufacturing
331,32,Manufacturing,3251,Basic Chemical Manufacturing,325120,Industrial Gas Manufacturing
332,32,Manufacturing,3251,Basic Chemical Manufacturing,325130,Synthetic Dye and Pigment Manufacturing
333,32,Manufacturing,3251,Basic Chemical Manufacturing,325131,Inorganic Dye and Pigment Manufacturing
334,32,Manufacturing,3251,Basic Chemical Manufacturing,325132,Synthetic Organic Dye and Pigment Manufacturing
335,32,Manufacturing,3251,Basic Chemical Manufacturing,325180,Other Basic Inorganic Chemical Manufacturing
336,32,Manufacturing,3251,Basic Chemical Manufacturing,325181,Alkalies and Chlorine Manufacturing
337,32,Manufacturing,3251,Basic Chemical Manufacturing,325182,Carbon Black Manufacturing
338,32,Manufacturing,3251,Basic Chemical Manufacturing,325188,All Other Basic Inorganic Chemical Manufacturing
339,32,Manufacturing,3251,Basic Chemical Manufacturing,325191,Gum and Wood Chemical Manufacturing
340,32,Manufacturing,3251,Basic Chemical Manufacturing,325192,Cyclic Crude and Intermediate Manufacturing
341,32,Manufacturing,3251,Basic Chemical Manufacturing,325193,Ethyl Alcohol Manufacturing
342,32,Manufacturing,3251,Basic Chemical Manufacturing,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing"
343,32,Manufacturing,3251,Basic Chemical Manufacturing,325199,All Other Basic Organic Chemical Manufacturing
344,32,Manufacturing,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",325211,Plastics Material and Resin Manufacturing
345,32,Manufacturing,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",325212,Synthetic Rubber Manufacturing
346,32,Manufacturing,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",325220,Artificial and Synthetic Fibers and Filaments Manufacturing
347,32,Manufacturing,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",325221,Cellulosic Organic Fiber Manufacturing
348,32,Manufacturing,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",325222,Noncellulosic Organic Fiber Manufacturing
349,32,Manufacturing,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",325311,Nitrogenous Fertilizer Manufacturing
350,32,Manufacturing,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",325312,Phosphatic Fertilizer Manufacturing
351,32,Manufacturing,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",325314,Fertilizer (Mixing Only) Manufacturing
352,32,Manufacturing,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",325320,Pesticide and Other Agricultural Chemical Manufacturing
353,32,Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,325411,Medicinal and Botanical Manufacturing
354,32,Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,325412,Pharmaceutical Preparation Manufacturing
355,32,Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,325413,In-Vitro Diagnostic Substance Manufacturing
356,32,Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,325414,Biological Product (except Diagnostic) Manufacturing
357,32,Manufacturing,3255,"Paint, Coating, and Adhesive Manufacturing",325510,Paint and Coating Manufacturing
358,32,Manufacturing,3255,"Paint, Coating, and Adhesive Manufacturing",325520,Adhesive Manufacturing
359,32,Manufacturing,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",325611,Soap and Other Detergent Manufacturing
360,32,Manufacturing,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",325612,Polish and Other Sanitation Good Manufacturing
361,32,Manufacturing,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",325613,Surface Active Agent Manufacturing
362,32,Manufacturing,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",325620,Toilet Preparation Manufacturing
363,32,Manufacturing,3259,Other Chemical Product and Preparation Manufacturing,325910,Printing Ink Manufacturing
364,32,Manufacturing,3259,Other Chemical Product and Preparation Manufacturing,325920,Explosives Manufacturing
365,32,Manufacturing,3259,Other Chemical Product and Preparation Manufacturing,325991,Custom Compounding of Purchased Resins
366,32,Manufacturing,3259,Other Chemical Product and Preparation Manufacturing,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing"
367,32,Manufacturing,3259,Other Chemical Product and Preparation Manufacturing,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing
368,32,Manufacturing,3261,Plastics Product Manufacturing,326111,Plastics Bag and Pouch Manufacturing
369,32,Manufacturing,3261,Plastics Product Manufacturing,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing
370,32,Manufacturing,3261,Plastics Product Manufacturing,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing
371,32,Manufacturing,3261,Plastics Product Manufacturing,326121,Unlaminated Plastics Profile Shape Manufacturing
372,32,Manufacturing,3261,Plastics Product Manufacturing,326122,Plastics Pipe and Pipe Fitting Manufacturing
373,32,Manufacturing,3261,Plastics Product Manufacturing,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing"
374,32,Manufacturing,3261,Plastics Product Manufacturing,326140,Polystyrene Foam Product Manufacturing
375,32,Manufacturing,3261,Plastics Product Manufacturing,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing
376,32,Manufacturing,3261,Plastics Product Manufacturing,326160,Plastics Bottle Manufacturing
377,32,Manufacturing,3261,Plastics Product Manufacturing,326191,Plastics Plumbing Fixture Manufacturing
378,32,Manufacturing,3261,Plastics Product Manufacturing,326192,Resilient Floor Covering Manufacturing
379,32,Manufacturing,3261,Plastics Product Manufacturing,326199,All Other Plastics Product Manufacturing
380,32,Manufacturing,3262,Rubber Product Manufacturing,326211,Tire Manufacturing (except Retreading)
381,32,Manufacturing,3262,Rubber Product Manufacturing,326212,Tire Retreading
382,32,Manufacturing,3262,Rubber Product Manufacturing,326220,Rubber and Plastics Hoses and Belting Manufacturing
383,32,Manufacturing,3262,Rubber Product Manufacturing,326291,Rubber Product Manufacturing for Mechanical Use
384,32,Manufacturing,3262,Rubber Product Manufacturing,326299,All Other Rubber Product Manufacturing
385,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing"
386,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327111,Vitreous China Plumbing Fixture and China and Earthenware Bathroom Accessories Manufacturing
387,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327112,"Vitreous China, Fine Earthenware, and Other Pottery Product Manufacturing"
388,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327113,Porcelain Electrical Supply Manufacturing
389,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327120,Clay Building Material and Refractories Manufacturing
390,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327121,Brick and Structural Clay Tile Manufacturing
391,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327122,Ceramic Wall and Floor Tile Manufacturing
392,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327123,Other Structural Clay Product Manufacturing
393,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327124,Clay Refractory Manufacturing
394,32,Manufacturing,3271,Clay Product and Refractory Manufacturing,327125,Nonclay Refractory Manufacturing
395,32,Manufacturing,3272,Glass and Glass Product Manufacturing,327211,Flat Glass Manufacturing
396,32,Manufacturing,3272,Glass and Glass Product Manufacturing,327212,Other Pressed and Blown Glass and Glassware Manufacturing
397,32,Manufacturing,3272,Glass and Glass Product Manufacturing,327213,Glass Container Manufacturing
398,32,Manufacturing,3272,Glass and Glass Product Manufacturing,327215,Glass Product Manufacturing Made of Purchased Glass
399,32,Manufacturing,3273,Cement and Concrete Product Manufacturing,327310,Cement Manufacturing
400,32,Manufacturing,3273,Cement and Concrete Product Manufacturing,327320,Ready-Mix Concrete Manufacturing
401,32,Manufacturing,3273,Cement and Concrete Product Manufacturing,327331,Concrete Block and Brick Manufacturing
402,32,Manufacturing,3273,Cement and Concrete Product Manufacturing,327332,Concrete Pipe Manufacturing
403,32,Manufacturing,3273,Cement and Concrete Product Manufacturing,327390,Other Concrete Product Manufacturing
404,32,Manufacturing,3274,Lime and Gypsum Product Manufacturing,327410,Lime Manufacturing
405,32,Manufacturing,3274,Lime and Gypsum Product Manufacturing,327420,Gypsum Product Manufacturing
406,32,Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327910,Abrasive Product Manufacturing
407,32,Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327991,Cut Stone and Stone Product Manufacturing
408,32,Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327992,Ground or Treated Mineral and Earth Manufacturing
409,32,Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327993,Mineral Wool Manufacturing
410,32,Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing
411,33,Manufacturing,3311,Iron and Steel Mills and Ferroalloy Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing
412,33,Manufacturing,3311,Iron and Steel Mills and Ferroalloy Manufacturing,331111,Iron and Steel Mills
413,33,Manufacturing,3311,Iron and Steel Mills and Ferroalloy Manufacturing,331112,Electrometallurgical Ferroalloy Product Manufacturing
414,33,Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel
415,33,Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331221,Rolled Steel Shape Manufacturing
416,33,Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331222,Steel Wire Drawing
417,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331311,Alumina Refining
418,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331312,Primary Aluminum Production
419,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331313,Alumina Refining and Primary Aluminum Production
420,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331314,Secondary Smelting and Alloying of Aluminum
421,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331315,"Aluminum Sheet, Plate, and Foil Manufacturing"
422,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331316,Aluminum Extruded Product Manufacturing
423,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331318,"Other Aluminum Rolling, Drawing, and Extruding"
424,33,Manufacturing,3313,Alumina and Aluminum Production and Processing,331319,Other Aluminum Rolling and Drawing
425,33,Manufacturing,3314,Nonferrous Metal (except Aluminum) Production and Processing,331410,Nonferrous Metal (except Aluminum) Smelting and Refining
